Z;A;E;dE;f1;df1
50;117;22.5;0.0;2.6e-07;1.5e-08
50;117;22.6;0.0;2.63e-07;1.4499999999999999e-08
50;117;22.7;0.0;2.56e-07;1.47e-08
50;117;22.8;0.0;2.6e-07;1.46e-08
50;117;22.9;0.0;2.3100000000000002e-07;1.54e-08
50;117;23.0;0.0;2.21e-07;1.4e-08
50;117;23.1;0.0;2.46e-07;1.5e-08
50;117;23.2;0.0;2.33e-07;1.47e-08
50;117;23.3;0.0;2.33e-07;1.47e-08
50;117;23.4;0.0;2.2699999999999998e-07;1.44e-08
50;117;23.5;0.0;2.24e-07;1.55e-08
50;117;23.6;0.0;1.83e-07;1.55e-08
50;117;23.7;0.0;1.93e-07;1.56e-08
50;117;23.8;0.0;1.9e-07;1.49e-08
50;117;23.9;0.0;2.15e-07;1.58e-08
50;117;24.0;0.0;2.1399999999999998e-07;1.6e-08
50;117;24.1;0.0;2.3399999999999998e-07;1.51e-08
50;117;24.2;0.0;2.2699999999999998e-07;1.59e-08
50;117;24.3;0.0;1.71e-07;1.6399999999999998e-08
50;117;24.4;0.0;1.65e-07;1.82e-08
50;117;24.5;0.0;1.97e-07;1.93e-08
50;117;24.6;0.0;1.8899999999999999e-07;2E-08
50;117;24.7;0.0;1.36e-07;1.8e-08
50;117;24.8;0.0;1.48e-07;1.65e-08
50;117;24.9;0.0;1.6e-07;1.52e-08
50;117;25.0;0.0;1.54e-07;1.54e-08
50;117;25.1;0.0;1.53e-07;1.56e-08
50;117;25.2;0.0;1.5e-07;1.56e-08
50;117;25.3;0.0;1.7899999999999997e-07;1.56e-08
50;117;25.4;0.0;1.26e-07;1.55e-08
50;117;25.5;0.0;1.57e-07;1.59e-08
50;117;25.6;0.0;1.49e-07;1.52e-08
50;117;25.7;0.0;1.48e-07;1.51e-08
50;117;25.8;0.0;1.29e-07;1.44e-08
50;117;25.9;0.0;1.2e-07;1.6399999999999998e-08
50;117;26.0;0.0;1.7699999999999998e-07;1.4499999999999999e-08
50;119;7.4;0.0;2.81e-08;2.81e-08
50;119;7.5;0.0;6.31e-08;3.35e-08
50;119;7.6;0.0;8.24e-08;3.31e-08
50;119;7.7;0.0;1.05e-07;3.38e-08
50;119;7.8;0.0;1.41e-07;3.34e-08
50;119;7.9;0.0;1.8800000000000002e-07;3.2900000000000003e-08
50;119;8.0;0.0;1.8e-07;3.47e-08
50;119;8.1;0.0;1.36e-07;3.21e-08
50;119;8.2;0.0;6.97e-08;3.17e-08
50;119;8.3;0.0;8.150000000000001e-08;3.14e-08
50;119;8.4;0.0;1.13e-07;3.1e-08
50;119;8.5;0.0;1.0900000000000001e-07;3.06e-08
50;119;8.6;0.0;1.35e-07;3.03e-08
50;119;8.7;0.0;9.75e-08;3.08e-08
50;119;8.8;0.0;7.26e-08;3.01e-08
50;119;8.9;0.0;6.84e-08;2.92e-08
50;119;9.0;0.0;5.2099999999999997e-08;2.7900000000000002e-08
50;119;9.1;0.0;6.690000000000001e-08;2.94e-08
50;119;9.2;0.0;7.8e-08;2.89e-08
50;119;9.3;0.0;8.19e-08;2.84e-08
50;119;9.4;0.0;1.12e-07;2.81e-08
50;119;9.5;0.0;1.8600000000000002e-07;1.02e-08
50;119;9.6;0.0;1.91e-07;1.07e-08
50;119;9.7;0.0;1.91e-07;1.1100000000000002e-08
50;119;9.8;0.0;1.95e-07;1.1200000000000001e-08
50;119;9.9;0.0;2E-07;1.14e-08
50;119;10.0;0.0;1.98e-07;1.1299999999999999e-08
50;119;10.1;0.0;2.01e-07;1.1200000000000001e-08
50;119;10.2;0.0;2.07e-07;1.1100000000000002e-08
50;119;10.3;0.0;2.1300000000000001e-07;1.1499999999999999e-08
50;119;10.4;0.0;2.25e-07;1.18e-08
50;119;10.5;0.0;2.4e-07;1.22e-08
50;119;10.6;0.0;2.3e-07;1.22e-08
50;119;10.7;0.0;2.59e-07;1.24e-08
50;119;10.8;0.0;2.69e-07;1.28e-08
50;119;10.9;0.0;2.95e-07;1.3e-08
50;119;11.0;0.0;3.07e-07;1.32e-08
50;119;11.1;0.0;3.38e-07;1.3400000000000001e-08
50;119;11.2;0.0;3.44e-07;1.3600000000000001e-08
50;119;11.3;0.0;3.6799999999999996e-07;1.38e-08
50;119;11.4;0.0;3.69e-07;1.38e-08
50;119;11.5;0.0;3.95e-07;1.4299999999999999e-08
50;119;11.6;0.0;4.35e-07;1.49e-08
50;119;11.7;0.0;4.52e-07;1.47e-08
50;119;11.8;0.0;4.6799999999999996e-07;1.49e-08
50;119;11.9;0.0;5.01e-07;1.54e-08
50;119;12.0;0.0;4.839999999999999e-07;1.55e-08
50;119;12.1;0.0;5.31e-07;1.48e-08
50;119;12.2;0.0;5.21e-07;1.35e-08
50;119;12.3;0.0;5.870000000000001e-07;1.6799999999999998e-08
50;119;12.4;0.0;5.78e-07;1.73e-08
50;119;12.5;0.0;5.76e-07;1.4499999999999999e-08
50;119;12.6;0.0;6.070000000000001e-07;1.78e-08
50;119;12.7;0.0;6.490000000000001e-07;2.0099999999999998e-08
50;119;12.8;0.0;6.24e-07;2.08e-08
50;119;12.9;0.0;6.990000000000001e-07;2.1e-08
50;119;13.0;0.0;7.340000000000001e-07;2.2200000000000004e-08
50;119;13.1;0.0;8.21e-07;1.99e-08
50;119;13.2;0.0;7.75e-07;2.3500000000000002e-08
50;119;13.3;0.0;8.48e-07;2.33e-08
50;119;13.4;0.0;8.61e-07;2.3500000000000002e-08
50;119;13.5;0.0;9.38e-07;2.3900000000000002e-08
50;119;13.6;0.0;9.440000000000001e-07;2.4199999999999998e-08
50;119;13.7;0.0;1.02e-06;2.5099999999999996e-08
50;119;13.8;0.0;1.05e-06;2.4199999999999998e-08
50;119;13.9;0.0;1.1e-06;2.3500000000000002e-08
50;119;14.0;0.0;1.13e-06;2.15e-08
50;119;14.1;0.0;1.16e-06;2.17e-08
50;119;14.2;0.0;1.21e-06;2.4199999999999998e-08
50;119;14.3;0.0;1.25e-06;2.41e-08
50;119;14.4;0.0;1.24e-06;2.5099999999999996e-08
50;119;14.5;0.0;1.3e-06;2.3900000000000002e-08
50;119;14.6;0.0;1.31e-06;2.41e-08
50;119;14.7;0.0;1.27e-06;2.44e-08
50;119;14.8;0.0;1.38e-06;2.58e-08
50;119;14.9;0.0;1.39e-06;2.5099999999999996e-08
50;119;15.0;0.0;1.41e-06;2.57e-08
50;119;15.1;0.0;1.42e-06;2.46e-08
50;119;15.2;0.0;1.43e-06;2.2400000000000002e-08
50;119;15.3;0.0;1.4e-06;2.52e-08
50;119;15.4;0.0;1.44e-06;2.4199999999999998e-08
50;119;15.5;0.0;1.42e-06;2.3799999999999998e-08
50;119;15.6;0.0;1.44e-06;2.66e-08
50;119;15.7;0.0;1.41e-06;2.45e-08
50;119;15.8;0.0;1.4e-06;2.4199999999999998e-08
50;119;15.9;0.0;1.33e-06;2.36e-08
50;119;16.0;0.0;1.32e-06;2.3900000000000002e-08
50;119;16.1;0.0;1.29e-06;2.56e-08
50;119;16.2;0.0;1.26e-06;2.6e-08
50;119;16.3;0.0;1.21e-06;2.14e-08
50;119;16.4;0.0;1.23e-06;2.1e-08
50;119;16.5;0.0;1.19e-06;1.8999999999999998e-08
50;119;16.6;0.0;1.11e-06;1.95e-08
50;119;16.7;0.0;1.12e-06;2.02e-08
50;119;16.8;0.0;1.12e-06;1.96e-08
50;119;16.9;0.0;1.04e-06;1.84e-08
50;119;17.0;0.0;1.01e-06;1.72e-08
50;119;17.1;0.0;9.99e-07;1.74e-08
50;119;17.2;0.0;9.58e-07;1.69e-08
50;119;17.3;0.0;9.179999999999999e-07;1.59e-08
50;119;17.4;0.0;8.620000000000001e-07;1.57e-08
50;119;17.5;0.0;8.529999999999999e-07;1.56e-08
50;119;17.6;0.0;8.58e-07;1.53e-08
50;119;17.7;0.0;7.94e-07;1.51e-08
50;119;17.8;0.0;7.5e-07;1.42e-08
50;119;17.9;0.0;7.51e-07;1.4499999999999999e-08
50;119;18.0;0.0;7.23e-07;1.4299999999999999e-08
50;119;18.1;0.0;6.95e-07;1.4e-08
50;119;18.2;0.0;7.05e-07;1.47e-08
50;119;18.3;0.0;6.970000000000001e-07;1.46e-08
50;119;18.4;0.0;6.41e-07;1.4499999999999999e-08
50;119;18.5;0.0;6E-07;1.4099999999999999e-08
50;119;18.6;0.0;5.88e-07;1.26e-08
50;119;18.7;0.0;5.520000000000001e-07;1.1000000000000001e-08
50;119;18.8;0.0;5.72e-07;1.1299999999999999e-08
50;119;18.9;0.0;5.6e-07;1.1200000000000001e-08
50;119;19.0;0.0;5.070000000000001e-07;1.1000000000000001e-08
50;119;19.1;0.0;5.13e-07;1.1699999999999999e-08
50;119;19.2;0.0;4.79e-07;1.1100000000000002e-08
50;119;19.3;0.0;4.5399999999999996e-07;1.1000000000000001e-08
50;119;19.4;0.0;4.78e-07;1.1100000000000002e-08
50;119;19.5;0.0;4.6299999999999995e-07;1.1000000000000001e-08
50;119;19.6;0.0;4.51e-07;1.03e-08
50;119;19.7;0.0;4.19e-07;1.1000000000000001e-08
50;119;19.8;0.0;4.37e-07;1.1000000000000001e-08
50;119;19.9;0.0;4.15e-07;1.05e-08
50;119;20.0;0.0;4.1700000000000004e-07;1.08e-08
50;119;20.1;0.0;3.66e-07;1.1000000000000001e-08
50;119;20.2;0.0;3.43e-07;1.09e-08
50;119;20.3;0.0;3.53e-07;1.1000000000000001e-08
50;119;20.4;0.0;3.6799999999999996e-07;1.08e-08
50;119;20.5;0.0;3.07e-07;1.3899999999999999e-08
50;119;20.6;0.0;3.24e-07;1.52e-08
50;119;20.7;0.0;3.7700000000000005e-07;1.51e-08
50;119;20.8;0.0;3.08e-07;1.52e-08
50;119;20.9;0.0;2.7100000000000003e-07;1.54e-08
50;119;21.0;0.0;2.91e-07;1.55e-08
50;119;21.1;0.0;3.15e-07;1.46e-08
50;119;21.2;0.0;3.2200000000000005e-07;1.57e-08
50;119;21.3;0.0;2.7600000000000004e-07;1.6e-08
50;119;21.4;0.0;2.72e-07;1.6e-08
50;119;21.5;0.0;2.59e-07;1.54e-08
50;119;21.6;0.0;2.4199999999999997e-07;1.6100000000000002e-08
50;119;21.7;0.0;2.3e-07;1.54e-08
50;119;21.8;0.0;2.68e-07;1.57e-08
50;119;21.9;0.0;2.79e-07;1.51e-08
50;119;22.0;0.0;2.91e-07;1.66e-08
50;119;22.1;0.0;2.85e-07;1.59e-08
50;119;22.2;0.0;2.41e-07;1.65e-08
50;119;22.3;0.0;2.7800000000000003e-07;1.53e-08
50;119;22.4;0.0;2.1300000000000001e-07;1.63e-08
50;119;22.5;0.0;2.56e-07;1.66e-08
50;119;22.6;0.0;2.63e-07;1.67e-08
50;119;22.7;0.0;2.17e-07;1.65e-08
50;119;22.8;0.0;2.65e-07;1.6e-08
50;119;22.9;0.0;2.3e-07;1.75e-08
50;119;23.0;0.0;2.64e-07;1.93e-08
50;119;23.1;0.0;2.88e-07;1.98e-08
50;119;23.2;0.0;2.16e-07;1.95e-08
50;119;23.3;0.0;2.48e-07;2.12e-08
50;119;23.4;0.0;2.3399999999999998e-07;2.08e-08
50;119;23.5;0.0;1.82e-07;2.06e-08
50;119;23.6;0.0;2.0399999999999997e-07;2.04e-08
50;119;23.7;0.0;1.85e-07;2.0299999999999996e-08
50;119;23.8;0.0;1.54e-07;2.18e-08
50;119;23.9;0.0;2.2e-07;2.0499999999999998e-08
50;119;24.0;0.0;2.3800000000000001e-07;1.77e-08
50;119;24.1;0.0;2.26e-07;2.0299999999999996e-08
50;119;24.2;0.0;1.85e-07;2.09e-08
50;119;24.3;0.0;1.7699999999999998e-07;2.12e-08
50;119;24.4;0.0;2.24e-07;1.8300000000000002e-08
50;119;24.5;0.0;1.96e-07;1.8700000000000002e-08
50;119;24.6;0.0;1.91e-07;1.91e-08
50;119;24.7;0.0;2.28e-07;1.99e-08
50;119;24.8;0.0;1.87e-07;2.19e-08
50;119;24.9;0.0;2.3100000000000002e-07;2.08e-08
50;119;25.0;0.0;2.4399999999999996e-07;2.16e-08
50;119;25.1;0.0;2.5399999999999997e-07;2.14e-08
50;119;25.2;0.0;1.69e-07;2.0699999999999997e-08
50;119;25.3;0.0;1.8399999999999998e-07;2.18e-08
50;114;10.5;0.0;1.31e-07;3.7999999999999996e-08
50;114;10.6;0.0;1.47e-07;3.61e-08
50;114;10.7;0.0;1.56e-07;3.98e-08
50;114;10.8;0.0;1.75e-07;3.43e-08
50;114;10.9;0.0;2.12e-07;4.1100000000000004e-08
50;114;11.0;0.0;2.07e-07;4.5e-08
50;114;11.1;0.0;2.17e-07;4.61e-08
50;114;11.2;0.0;2.15e-07;4.6500000000000006e-08
50;114;11.3;0.0;2.33e-07;4.4800000000000004e-08
50;114;11.4;0.0;1.96e-07;5.17e-08
50;114;11.5;0.0;3.2e-07;5.4299999999999997e-08
50;114;11.6;0.0;3.36e-07;4.6799999999999996e-08
50;114;11.7;0.0;3.44e-07;4.87e-08
50;114;11.8;0.0;3.8100000000000004e-07;5.28e-08
50;114;11.9;0.0;4.05e-07;5.0999999999999993e-08
50;114;12.0;0.0;4.3100000000000003e-07;4.08e-08
50;114;12.1;0.0;4.7e-07;4.98e-08
50;114;12.2;0.0;5.18e-07;5.1799999999999994e-08
50;114;12.3;0.0;5.5e-07;5.3499999999999996e-08
50;114;12.4;0.0;5.389999999999999e-07;5.3e-08
50;114;12.5;0.0;5.46e-07;5.47e-08
50;114;12.6;0.0;5.69e-07;4.53e-08
50;114;12.7;0.0;5.61e-07;4.9e-08
50;114;12.8;0.0;5.55e-07;4.67e-08
50;114;12.9;0.0;7.06e-07;4.8e-08
50;114;13.0;0.0;6.19e-07;3.5e-08
50;114;13.1;0.0;7.48e-07;5.1799999999999994e-08
50;114;13.2;0.0;7.82e-07;5.41e-08
50;114;13.3;0.0;9E-07;4.6200000000000003e-08
50;114;13.4;0.0;8.48e-07;4.13e-08
50;114;13.5;0.0;9.38e-07;5.4500000000000005e-08
50;114;13.6;0.0;9.63e-07;5.25e-08
50;114;13.7;0.0;1.02e-06;5.4299999999999997e-08
50;114;13.8;0.0;9.679999999999999e-07;5.3e-08
50;114;13.9;0.0;1.09e-06;5.49e-08
50;114;14.0;0.0;1.13e-06;5.0700000000000004e-08
50;114;14.1;0.0;1.13e-06;5.01e-08
50;114;14.2;0.0;1.13e-06;5.0999999999999993e-08
50;114;14.3;0.0;1.18e-06;4.1100000000000004e-08
50;114;14.4;0.0;1.17e-06;4.7000000000000004e-08
50;114;14.5;0.0;1.18e-06;4.35e-08
50;114;14.6;0.0;1.23e-06;4.75e-08
50;114;14.7;0.0;1.2e-06;5.39e-08
50;114;14.8;0.0;1.31e-06;5.59e-08
50;114;14.9;0.0;1.32e-06;5.6e-08
50;114;15.0;0.0;1.41e-06;5.65e-08
50;114;15.1;0.0;1.37e-06;5.03e-08
50;114;15.2;0.0;1.42e-06;5.59e-08
50;114;15.3;0.0;1.34e-06;6.349999999999999e-08
50;114;15.4;0.0;1.4e-06;5.7400000000000004e-08
50;114;15.5;0.0;1.38e-06;5.54e-08
50;114;15.6;0.0;1.27e-06;6.17e-08
50;114;15.7;0.0;1.34e-06;5.52e-08
50;114;15.8;0.0;1.31e-06;4.6799999999999996e-08
50;114;15.9;0.0;1.31e-06;5.39e-08
50;114;16.0;0.0;1.3e-06;5.6900000000000007e-08
50;114;16.1;0.0;1.25e-06;5.98e-08
50;114;16.2;0.0;1.26e-06;5.68e-08
50;114;16.3;0.0;1.13e-06;6.070000000000001e-08
50;114;16.4;0.0;1.26e-06;5.98e-08
50;114;16.5;0.0;1.36e-06;7.620000000000001e-08
50;114;16.6;0.0;1.11e-06;6.37e-08
50;114;16.7;0.0;1.17e-06;6.49e-08
50;114;16.8;0.0;1.3e-06;7.59e-08
50;114;16.9;0.0;1.14e-06;7.24e-08
50;114;17.0;0.0;1.05e-06;7.089999999999999e-08
50;114;17.1;0.0;1.03e-06;5.83e-08
50;114;17.2;0.0;9.58e-07;7.31e-08
50;114;17.3;0.0;1.07e-06;6.57e-08
50;114;17.4;0.0;9.27e-07;7.28e-08
50;114;17.5;0.0;6.389999999999999e-07;5.7e-08
50;114;17.6;0.0;8.720000000000001e-07;7.1e-08
50;114;17.7;0.0;8.92e-07;6.86e-08
50;114;17.8;0.0;1.04e-06;6.719999999999999e-08
50;114;17.9;0.0;8.92e-07;7.07e-08
50;114;18.0;0.0;1.06e-06;7.9e-08
50;114;18.1;0.0;8.29e-07;7.480000000000001e-08
50;114;18.2;0.0;7.48e-07;7.43e-08
50;114;18.3;0.0;8.29e-07;6.83e-08
50;114;18.4;0.0;8.009999999999999e-07;6.08e-08
50;114;18.5;0.0;6.609999999999999e-07;6.14e-08
50;114;18.6;0.0;7.27e-07;5.92e-08
50;114;18.7;0.0;6.22e-07;3.91e-08
50;114;18.8;0.0;5.44e-07;3.93e-08
50;114;18.9;0.0;5.420000000000001e-07;3.02e-08
50;114;19.0;0.0;5.48e-07;2.19e-08
50;114;19.1;0.0;5.45e-07;2.61e-08
50;114;19.2;0.0;4.7e-07;2.65e-08
50;114;19.3;0.0;4.81e-07;2.5899999999999997e-08
50;114;19.4;0.0;4.61e-07;2.14e-08
50;114;19.5;0.0;4.5399999999999996e-07;2.29e-08
50;114;19.6;0.0;4.3299999999999997e-07;2.04e-08
50;114;19.7;0.0;4.02e-07;2.27e-08
50;114;19.8;0.0;4.2e-07;1.98e-08
50;114;19.9;0.0;3.94e-07;2.3900000000000002e-08
50;114;20.0;0.0;3.88e-07;2.44e-08
50;114;20.1;0.0;3.7200000000000005e-07;2.0499999999999998e-08
50;114;20.2;0.0;4E-07;2.76e-08
50;114;20.3;0.0;3.25e-07;2.2599999999999997e-08
50;114;20.4;0.0;2.73e-07;2.4300000000000003e-08
50;114;20.5;0.0;2.93e-07;2.0299999999999996e-08
50;114;20.6;0.0;2.89e-07;2.23e-08
50;114;20.7;0.0;2.35e-07;2.17e-08
50;114;20.8;0.0;2.96e-07;2.4700000000000003e-08
50;114;20.9;0.0;3.2600000000000003e-07;2.2000000000000002e-08
50;114;21.0;0.0;3.2200000000000005e-07;1.98e-08
50;114;21.1;0.0;2.89e-07;1.85e-08
50;114;21.2;0.0;2.7100000000000003e-07;2.08e-08
50;114;21.3;0.0;2.98e-07;2.2999999999999998e-08
50;114;21.4;0.0;2.88e-07;1.85e-08
50;114;21.5;0.0;3.15e-07;2.0699999999999997e-08
50;114;21.6;0.0;2.61e-07;2.3500000000000002e-08
50;114;21.7;0.0;2.88e-07;2.11e-08
50;114;21.8;0.0;2.79e-07;2.0099999999999998e-08
50;114;21.9;0.0;2.7600000000000004e-07;1.96e-08
50;114;22.0;0.0;2.96e-07;1.8e-08
50;114;22.1;0.0;2.25e-07;2.2599999999999997e-08
50;114;22.2;0.0;2.1800000000000002e-07;1.91e-08
50;114;22.3;0.0;2.7600000000000004e-07;2.28e-08
50;114;22.4;0.0;2.1300000000000001e-07;2.37e-08
50;114;22.5;0.0;2.79e-07;1.91e-08
50;114;22.6;0.0;2.81e-07;1.76e-08
50;114;22.7;0.0;2.5399999999999997e-07;1.99e-08
50;114;22.8;0.0;2.43e-07;2.2000000000000002e-08
50;114;22.9;0.0;2.4e-07;1.76e-08
50;114;23.0;0.0;2.72e-07;1.84e-08
50;114;23.1;0.0;2.69e-07;1.8300000000000002e-08
50;114;23.2;0.0;2.68e-07;1.96e-08
50;114;23.3;0.0;2.0199999999999998e-07;2.16e-08
50;114;23.4;0.0;2.46e-07;1.8999999999999998e-08
50;114;23.5;0.0;1.48e-07;2.28e-08
50;114;23.6;0.0;1.54e-07;2.0099999999999998e-08
50;114;23.7;0.0;2.1e-07;1.86e-08
50;114;23.8;0.0;1.96e-07;2.0299999999999996e-08
50;114;23.9;0.0;2.4e-07;2.16e-08
50;114;24.0;0.0;2.24e-07;2.13e-08
50;114;24.1;0.0;2.67e-07;2.2400000000000002e-08
50;114;24.2;0.0;1.99e-07;1.95e-08
50;114;24.3;0.0;2.48e-07;2.21e-08
50;114;24.4;0.0;2.72e-07;2.21e-08
50;114;24.5;0.0;2.16e-07;2.2000000000000002e-08
50;114;24.6;0.0;2.47e-07;2.19e-08
50;114;24.7;0.0;2.01e-07;2.18e-08
50;114;24.8;0.0;2.5399999999999997e-07;1.77e-08
50;114;24.9;0.0;1.8100000000000002e-07;1.85e-08
50;114;25.0;0.0;2.1e-07;1.91e-08
50;114;25.1;0.0;1.73e-07;2.15e-08
50;114;25.2;0.0;1.35e-07;1.96e-08
50;114;25.3;0.0;1.49e-07;2.45e-08
50;114;25.4;0.0;1.71e-07;2.12e-08
50;114;25.5;0.0;1.23e-07;2.15e-08
50;114;25.6;0.0;1.99e-07;1.91e-08
50;114;25.7;0.0;1.98e-07;1.85e-08
50;114;25.8;0.0;1.55e-07;2.4e-08
50;114;25.9;0.0;1.91e-07;2.09e-08
50;114;26.0;0.0;1.44e-07;2.5499999999999997e-08
50;114;26.1;0.0;1.55e-07;1.86e-08
50;114;26.2;0.0;1.66e-07;2.5499999999999997e-08
50;114;26.3;0.0;2.39e-07;2.06e-08
50;114;26.4;0.0;2.0399999999999997e-07;2.3500000000000002e-08
50;114;26.5;0.0;1.8800000000000002e-07;5.3e-08
50;114;26.6;0.0;1.57e-07;2.09e-08
50;114;26.7;0.0;2.03e-07;2.0299999999999996e-08
50;114;26.8;0.0;1.5e-07;2.3900000000000002e-08
50;114;26.9;0.0;1.72e-07;2.0299999999999996e-08
50;114;27.0;0.0;2.1e-07;2.02e-08
50;114;27.1;0.0;2.21e-07;2.0299999999999996e-08
50;122;8.9;0.0;7.969999999999999e-08;2.92e-08
50;122;9.0;0.0;8.199999999999999e-08;2.89e-08
50;122;9.1;0.0;8.7e-08;2.8599999999999998e-08
50;122;9.2;0.0;9.22e-08;2.8300000000000002e-08
50;122;9.3;0.0;8.3e-08;2.8e-08
50;122;9.4;0.0;8.72e-08;2.77e-08
50;122;9.5;0.0;9.86e-08;2.74e-08
50;122;9.6;0.0;1.0699999999999999e-07;2.71e-08
50;122;9.7;0.0;1.11e-07;2.6800000000000002e-08
50;122;9.8;0.0;1.0199999999999999e-07;2.71e-08
50;122;9.9;0.0;1.2699999999999999e-07;2.67e-08
50;122;10.0;0.0;1.3800000000000002e-07;2.64e-08
50;122;10.1;0.0;1.87e-07;2.63e-08
50;122;10.2;0.0;1.62e-07;2.57e-08
50;122;10.3;0.0;1.7e-07;2.58e-08
50;122;10.4;0.0;1.9e-07;2.56e-08
50;122;10.5;0.0;2.16e-07;2.52e-08
50;122;10.6;0.0;2.21e-07;2.63e-08
50;122;10.7;0.0;2.41e-07;2.76e-08
50;122;10.8;0.0;2.62e-07;3.21e-08
50;122;10.9;0.0;2.67e-07;3.39e-08
50;122;11.0;0.0;3.08e-07;4.34e-08
50;122;11.1;0.0;3.09e-07;4.24e-08
50;122;11.2;0.0;3.36e-07;4.21e-08
50;122;11.3;0.0;3.5e-07;4.25e-08
50;122;11.4;0.0;3.56e-07;4.26e-08
50;122;11.5;0.0;3.7e-07;4.3e-08
50;122;11.6;0.0;3.94e-07;4.16e-08
50;122;11.7;0.0;4.3e-07;4.5700000000000006e-08
50;122;11.8;0.0;4.56e-07;4.07e-08
50;122;11.9;0.0;4.66e-07;3.55e-08
50;122;12.0;0.0;5.06e-07;3.43e-08
50;122;12.1;0.0;5.14e-07;3.76e-08
50;122;12.2;0.0;5.54e-07;4.4000000000000004e-08
50;122;12.3;0.0;5.62e-07;4.51e-08
50;122;12.4;0.0;6.17e-07;4.5999999999999995e-08
50;122;12.5;0.0;6.34e-07;4.5e-08
50;122;12.6;0.0;7.159999999999999e-07;3.84e-08
50;122;12.7;0.0;7.1e-07;4.22e-08
50;122;12.8;0.0;7.93e-07;4.4699999999999997e-08
50;122;12.9;0.0;8E-07;5.47e-08
50;122;13.0;0.0;7.87e-07;5.5e-08
50;122;13.1;0.0;9E-07;5.24e-08
50;122;13.2;0.0;9.070000000000001e-07;5.54e-08
50;122;13.3;0.0;9.520000000000001e-07;4.36e-08
50;122;13.4;0.0;9.709999999999999e-07;4.1900000000000005e-08
50;122;13.5;0.0;1E-06;4.6200000000000003e-08
50;122;13.6;0.0;1.05e-06;4.61e-08
50;122;13.7;0.0;1.11e-06;4.98e-08
50;122;13.8;0.0;1.17e-06;4.7300000000000007e-08
50;122;13.9;0.0;1.18e-06;5.09e-08
50;122;14.0;0.0;1.2e-06;4.1699999999999996e-08
50;122;14.1;0.0;1.3e-06;3.78e-08
50;122;14.2;0.0;1.25e-06;3.5699999999999995e-08
50;122;14.3;0.0;1.43e-06;3.99e-08
50;122;14.4;0.0;1.37e-06;4.34e-08
50;122;14.5;0.0;1.37e-06;4.3300000000000004e-08
50;122;14.6;0.0;1.42e-06;4.69e-08
50;122;14.7;0.0;1.48e-06;5E-08
50;122;14.8;0.0;1.49e-06;5.47e-08
50;122;14.9;0.0;1.5e-06;4.55e-08
50;122;15.0;0.0;1.51e-06;4.4900000000000005e-08
50;122;15.1;0.0;1.56e-06;5.03e-08
50;122;15.2;0.0;1.5e-06;5.4299999999999997e-08
50;122;15.3;0.0;1.49e-06;5.19e-08
50;122;15.4;0.0;1.52e-06;4.9699999999999995e-08
50;122;15.5;0.0;1.42e-06;4.6799999999999996e-08
50;122;15.6;0.0;1.42e-06;3.5e-08
50;122;15.7;0.0;1.37e-06;3.25e-08
50;122;15.8;0.0;1.31e-06;3.62e-08
50;122;15.9;0.0;1.27e-06;3.52e-08
50;122;16.0;0.0;1.27e-06;3.32e-08
50;122;16.1;0.0;1.17e-06;2.67e-08
50;122;16.2;0.0;1.22e-06;2.96e-08
50;122;16.3;0.0;1.18e-06;2.37e-08
50;122;16.4;0.0;1.16e-06;2.6e-08
50;122;16.5;0.0;1.1e-06;2.77e-08
50;122;16.6;0.0;1.03e-06;3.07e-08
50;122;16.7;0.0;9.92e-07;2.4300000000000003e-08
50;122;16.8;0.0;9.959999999999999e-07;2.5e-08
50;122;16.9;0.0;9.55e-07;2.3100000000000002e-08
50;122;17.0;0.0;9.179999999999999e-07;2.25e-08
50;122;17.1;0.0;8.520000000000001e-07;1.98e-08
50;122;17.2;0.0;8.12e-07;2.25e-08
50;122;17.3;0.0;8.37e-07;2.2000000000000002e-08
50;122;17.4;0.0;7.13e-07;2.04e-08
50;122;17.5;0.0;6.990000000000001e-07;1.73e-08
50;122;17.6;0.0;7.29e-07;2.14e-08
50;122;17.7;0.0;6.37e-07;2.12e-08
50;122;17.8;0.0;6.33e-07;2.15e-08
50;122;17.9;0.0;5.91e-07;2.12e-08
50;122;18.0;0.0;6.12e-07;2.13e-08
50;122;18.1;0.0;6.28e-07;2.3399999999999998e-08
50;122;18.2;0.0;5.91e-07;2.2599999999999997e-08
50;122;18.3;0.0;5.21e-07;1.5e-08
50;122;18.4;0.0;5.8e-07;2.3100000000000002e-08
50;122;18.5;0.0;5.629999999999999e-07;2.11e-08
50;122;18.6;0.0;5.55e-07;2.06e-08
50;122;18.7;0.0;5.839999999999999e-07;2.08e-08
50;122;18.8;0.0;4.46e-07;2.56e-08
50;122;18.9;0.0;4.19e-07;2.76e-08
50;122;19.0;0.0;3.98e-07;2.08e-08
50;122;19.1;0.0;4.19e-07;2.09e-08
50;122;19.2;0.0;3.91e-07;2.61e-08
50;122;19.3;0.0;4.5399999999999996e-07;2.33e-08
50;122;19.4;0.0;3.87e-07;2.3799999999999998e-08
50;122;19.5;0.0;3.89e-07;2.2999999999999998e-08
50;122;19.6;0.0;4.15e-07;2.69e-08
50;122;19.7;0.0;3.94e-07;2.6800000000000002e-08
50;122;19.8;0.0;3.92e-07;2.6800000000000002e-08
50;122;19.9;0.0;3.43e-07;3.26e-08
50;122;20.0;0.0;4.3299999999999997e-07;2.3900000000000002e-08
